Tag,Latitude,Longitude,Date,Spp,Site,Study,Taxa,Stage,FieldYearEnd,Vmax
61043,-61.571,-66.093,4/12/2006 2:37,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.573,-66.175,4/12/2006 3:01,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.582,-66.178,4/12/2006 3:56,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.584,-66.193,4/12/2006 4:03,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.581,-66.183,4/12/2006 4:04,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.584,-66.176,4/12/2006 4:18,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.573,-66.157,4/12/2006 4:39,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.599,-66.251,4/12/2006 5:38,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.598,-66.286,4/12/2006 5:40,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.593,-66.241,4/12/2006 5:42,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.579,-66.299,4/12/2006 6:17,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.9,-67.062,4/13/2006 0:28,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.896,-67.064,4/13/2006 0:33,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.893,-67.062,4/13/2006 0:42,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.903,-67.039,4/13/2006 0:59,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.895,-67.033,4/13/2006 2:00,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.897,-66.985,4/13/2006 2:05,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.898,-66.97,4/13/2006 2:15,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.904,-67.013,4/13/2006 2:24,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.936,-66.993,4/13/2006 2:40,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.936,-66.994,4/13/2006 2:40,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.933,-66.986,4/13/2006 3:42,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.935,-66.963,4/13/2006 3:46,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.932,-66.965,4/13/2006 3:51,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.928,-66.959,4/13/2006 4:05,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.924,-66.982,4/13/2006 4:16,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.953,-66.98,4/13/2006 5:20,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.941,-66.946,4/13/2006 5:28,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.943,-66.937,4/13/2006 5:30,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-61.957,-66.983,4/13/2006 5:55,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.192,-67.382,4/14/2006 0:22,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.214,-67.401,4/14/2006 0:32,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.209,-67.381,4/14/2006 0:34,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.237,-67.453,4/14/2006 1:57,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.229,-67.43,4/14/2006 2:01,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.23,-67.452,4/14/2006 2:10,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.234,-67.453,4/14/2006 2:13,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.227,-67.444,4/14/2006 3:18,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.227,-67.436,4/14/2006 3:35,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.251,-67.411,4/14/2006 3:37,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.235,-67.423,4/14/2006 3:53,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.225,-67.432,4/14/2006 3:55,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.223,-67.442,4/14/2006 4:58,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.235,-67.432,4/14/2006 5:17,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.225,-67.464,4/14/2006 5:18,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.243,-67.473,4/14/2006 5:33,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.69,-67.626,4/15/2006 0:12,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.684,-67.574,4/15/2006 0:17,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.694,-67.559,4/15/2006 1:13,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.712,-67.567,4/15/2006 1:47,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.713,-67.599,4/15/2006 1:50,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.713,-67.581,4/15/2006 1:51,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.713,-67.576,4/15/2006 1:58,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.711,-67.59,4/15/2006 2:56,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.755,-67.561,4/15/2006 3:22,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.768,-67.587,4/15/2006 3:38,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.85,-67.582,4/15/2006 4:36,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.852,-67.527,4/15/2006 5:09,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.837,-67.547,4/15/2006 5:10,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.864,-67.476,4/15/2006 6:14,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-62.864,-67.485,4/15/2006 6:20,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.398,-66.928,4/16/2006 0:48,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.389,-66.929,4/16/2006 1:27,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.394,-66.93,4/16/2006 1:35,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.407,-66.944,4/16/2006 1:36,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.374,-66.911,4/16/2006 3:05,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.379,-66.902,4/16/2006 3:18,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.376,-66.909,4/16/2006 3:18,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.376,-66.927,4/16/2006 3:25,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.366,-66.9,4/16/2006 4:11,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.38,-66.962,4/16/2006 4:43,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.394,-66.952,4/16/2006 5:06,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.424,-66.947,4/16/2006 5:51,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.419,-66.935,4/16/2006 6:22,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.419,-66.936,4/16/2006 6:22,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.419,-66.929,4/16/2006 6:37,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.416,-66.938,4/16/2006 6:37,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.42,-66.937,4/16/2006 6:43,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.45,-66.933,4/16/2006 7:30,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.431,-66.97,4/16/2006 7:35,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.678,-66.766,4/17/2006 1:04,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.665,-66.763,4/17/2006 1:25,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.673,-66.758,4/17/2006 1:27,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.701,-66.749,4/17/2006 2:08,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.736,-66.764,4/17/2006 2:40,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.742,-66.797,4/17/2006 3:03,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.718,-66.79,4/17/2006 3:03,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.751,-66.856,4/17/2006 3:48,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.777,-66.845,4/17/2006 4:20,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.781,-66.829,4/17/2006 4:47,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.784,-66.807,4/17/2006 4:47,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.78,-66.833,4/17/2006 4:52,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.771,-66.83,4/17/2006 5:29,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.79,-66.83,4/17/2006 5:57,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.809,-66.876,4/17/2006 6:33,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.841,-66.901,4/17/2006 7:06,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.832,-66.91,4/17/2006 7:08,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.847,-66.583,4/18/2006 0:40,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.815,-66.693,4/18/2006 1:17,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.819,-66.746,4/18/2006 1:17,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.822,-66.718,4/18/2006 1:46,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.822,-66.711,4/18/2006 2:19,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.82,-66.692,4/18/2006 2:54,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.819,-66.702,4/18/2006 2:56,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.822,-66.707,4/18/2006 3:27,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.815,-66.721,4/18/2006 3:29,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.846,-66.757,4/18/2006 3:57,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.857,-66.726,4/18/2006 4:34,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.88,-66.707,4/18/2006 5:06,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.866,-66.73,4/18/2006 5:36,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.874,-66.6,4/18/2006 6:20,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.76,-66.612,4/19/2006 0:16,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.762,-66.648,4/19/2006 1:05,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.77,-66.636,4/19/2006 1:05,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.776,-66.652,4/19/2006 1:55,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.76,-66.604,4/19/2006 2:43,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.757,-66.643,4/19/2006 3:04,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.753,-66.612,4/19/2006 3:34,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.736,-66.599,4/19/2006 4:23,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.728,-66.608,4/19/2006 4:27,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.724,-66.531,4/19/2006 6:00,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.697,-66.578,4/19/2006 6:08,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.709,-66.456,4/19/2006 6:51,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.564,-66.161,4/20/2006 0:52,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.565,-66.142,4/20/2006 0:59,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.566,-66.159,4/20/2006 1:34,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.559,-66.144,4/20/2006 2:30,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.556,-66.141,4/20/2006 2:35,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.559,-66.161,4/20/2006 2:40,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.566,-66.154,4/20/2006 3:12,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.582,-66.134,4/20/2006 4:11,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.597,-66.13,4/20/2006 4:14,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.606,-66.151,4/20/2006 4:20,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.603,-66.122,4/20/2006 5:51,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.598,-66.114,4/20/2006 5:57,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.599,-66.131,4/20/2006 5:59,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.604,-66.119,4/20/2006 6:27,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.636,-65.923,4/21/2006 0:34,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.606,-65.873,4/21/2006 0:42,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.613,-65.908,4/21/2006 0:45,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.596,-65.837,4/21/2006 2:47,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.615,-65.836,4/21/2006 3:59,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.616,-65.839,4/21/2006 4:03,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.638,-65.878,4/21/2006 5:35,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.642,-65.868,4/21/2006 5:39,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.634,-65.87,4/21/2006 5:45,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.65,-65.896,4/21/2006 6:02,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.657,-65.896,4/21/2006 7:10,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.642,-65.87,4/21/2006 7:15,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.646,-65.914,4/21/2006 7:21,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.651,-65.91,4/21/2006 7:29,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.647,-65.887,4/21/2006 7:42,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.647,-65.884,4/21/2006 8:51,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.645,-65.9,4/21/2006 8:53,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.651,-65.868,4/21/2006 8:59,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.638,-65.877,4/21/2006 9:02,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.643,-65.908,4/21/2006 9:24,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.615,-65.931,4/21/2006 10:27,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.642,-65.873,4/21/2006 10:31,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.638,-65.876,4/21/2006 11:03,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.704,-65.885,4/22/2006 0:30,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.701,-65.884,4/22/2006 0:35,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.696,-65.865,4/22/2006 0:48,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.711,-65.88,4/22/2006 1:53,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.724,-65.883,4/22/2006 2:08,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.709,-65.878,4/22/2006 2:16,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.723,-65.886,4/22/2006 2:24,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.733,-65.916,4/22/2006 3:34,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.742,-65.941,4/22/2006 3:49,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.73,-65.961,4/22/2006 3:55,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.769,-66.052,4/22/2006 5:06,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.76,-66.05,4/22/2006 5:27,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.764,-66.058,4/22/2006 5:36,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.763,-66.043,4/22/2006 5:41,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.911,-66.737,4/23/2006 0:27,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.924,-66.805,4/23/2006 1:28,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.907,-66.786,4/23/2006 1:54,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.907,-66.796,4/23/2006 1:57,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.907,-66.782,4/23/2006 1:59,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.896,-66.784,4/23/2006 3:12,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.908,-66.78,4/23/2006 3:36,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.895,-66.759,4/23/2006 3:41,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.895,-66.758,4/23/2006 3:41,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.921,-66.795,4/23/2006 4:52,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.921,-66.794,4/23/2006 4:52,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.913,-66.77,4/23/2006 5:16,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.909,-66.775,4/23/2006 5:16,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.911,-66.783,4/23/2006 5:18,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.911,-66.806,4/23/2006 5:26,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.904,-66.793,4/23/2006 6:21,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.904,-66.792,4/23/2006 6:21,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-63.911,-66.771,4/23/2006 6:28,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.138,-66.994,4/24/2006 0:16,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.179,-67.033,4/24/2006 1:04,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.185,-67.034,4/24/2006 1:47,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.19,-67.034,4/24/2006 1:47,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.19,-67.066,4/24/2006 1:55,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.17,-66.959,4/24/2006 2:52,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.171,-66.966,4/24/2006 3:21,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.183,-66.987,4/24/2006 3:26,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.16,-67.074,4/24/2006 3:32,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.18,-67.048,4/24/2006 4:29,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.185,-67.033,4/24/2006 4:52,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.203,-67.01,4/24/2006 5:05,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.191,-67.019,4/24/2006 6:07,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.23,-66.994,4/24/2006 6:30,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.221,-67.002,4/24/2006 6:44,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.201,-67.026,4/24/2006 6:45,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.329,-67.163,4/25/2006 0:06,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.327,-67.194,4/25/2006 0:43,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.315,-67.178,4/25/2006 1:13,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.319,-67.189,4/25/2006 1:30,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.323,-67.218,4/25/2006 1:46,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.336,-67.242,4/25/2006 2:22,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.334,-67.216,4/25/2006 2:53,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.319,-67.196,4/25/2006 3:13,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.329,-67.184,4/25/2006 3:24,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.317,-67.22,4/25/2006 4:30,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.338,-67.255,4/25/2006 4:53,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.329,-67.219,4/25/2006 4:55,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.329,-67.22,4/25/2006 4:55,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.328,-67.248,4/25/2006 5:07,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.329,-67.22,4/25/2006 5:44,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.329,-67.231,4/25/2006 6:05,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.341,-67.204,4/25/2006 6:49,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.334,-67.209,4/25/2006 7:10,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.446,-67.367,4/26/2006 0:20,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.425,-67.416,4/26/2006 0:52,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.421,-67.454,4/26/2006 1:24,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.432,-67.419,4/26/2006 1:59,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.429,-67.437,4/26/2006 2:29,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.43,-67.393,4/26/2006 2:55,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.432,-67.447,4/26/2006 3:02,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.446,-67.443,4/26/2006 3:14,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.437,-67.43,4/26/2006 3:42,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.441,-67.437,4/26/2006 4:07,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.448,-67.412,4/26/2006 4:39,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.433,-67.455,4/26/2006 5:46,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.441,-67.392,4/26/2006 6:17,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.439,-67.414,4/26/2006 6:36,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.684,-68.396,4/27/2006 0:25,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.7,-68.485,4/27/2006 1:01,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.703,-68.445,4/27/2006 1:11,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.691,-68.483,4/27/2006 1:27,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.698,-68.501,4/27/2006 1:36,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.707,-68.451,4/27/2006 2:46,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.705,-68.541,4/27/2006 2:52,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.713,-68.519,4/27/2006 3:05,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.715,-68.507,4/27/2006 3:19,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.706,-68.537,4/27/2006 4:23,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.679,-68.623,4/27/2006 4:45,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.721,-68.609,4/27/2006 4:59,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.71,-68.697,4/27/2006 5:24,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.71,-68.696,4/27/2006 5:24,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.741,-68.666,4/27/2006 6:10,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.74,-68.674,4/27/2006 6:26,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.744,-68.676,4/27/2006 6:37,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.779,-68.762,4/28/2006 0:05,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.791,-68.79,4/28/2006 0:49,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.78,-68.79,4/28/2006 1:00,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.785,-68.801,4/28/2006 1:14,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.78,-68.801,4/28/2006 1:15,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.78,-68.802,4/28/2006 1:15,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.776,-68.823,4/28/2006 1:42,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.797,-68.867,4/28/2006 2:41,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.805,-68.876,4/28/2006 2:55,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.817,-68.861,4/28/2006 2:56,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.82,-68.885,4/28/2006 3:21,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.825,-68.87,4/28/2006 4:12,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.832,-68.915,4/28/2006 4:34,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.825,-68.879,4/28/2006 4:57,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.837,-69.001,4/28/2006 6:15,AFS,CS,overwinter,SEAL,pup,2006,2.5
61043,-64.841,-69.002,4/28/2006 6:15,AFS,CS,overwinter,SEAL,pup,2006,2.5
